Local number updated successfully!,Ο τοπικός αριθμός ενημερώθηκε με επιτυχία!,
Local number added successfully!,Ο τοπικός αριθμός προστέθηκε με επιτυχία!,
Local number removed successfully!,Ο τοπικός αριθμός καταργήθηκε με επιτυχία!,
Local number forwarding successfully!,Η προώθηση τοπικού αριθμού ολοκληρώθηκε με επιτυχία!,
Destination Number,Αριθμός προορισμού,
Destination Name,Όνομα προορισμού,
Add Local Number,Προσθήκη τοπικού αριθμού,
Added Date,Ημερομηνία προσθήκης,
Support ticket removed successfully!,Το εισιτήριο υποστήριξης καταργήθηκε με επιτυχία!,
Support ticket generated successfully!,Το εισιτήριο υποστήριξης δημιουργήθηκε με επιτυχία!,
Edit Ticket,Επεξεργασία εισιτηρίου,
Create Department,Δημιουργία τμήματος,
Department added successfully!,Το τμήμα προστέθηκε με επιτυχία!,
Department removed successfully!,Το τμήμα καταργήθηκε με επιτυχία!,
Import Area Code,Εισαγωγή κωδικού περιοχής,
Back to Area Code List,Επιστροφή στη λίστα κωδικών περιοχής,
Alarm added successfully!,Το ξυπνητήρι προστέθηκε με επιτυχία!,
Alarm updated successfully!,Το ξυπνητήρι ενημερώθηκε με επιτυχία!,
Add Custom Rate,Προσθήκη προσαρμοσμένης τιμής,
Custom Rate Updated Successfully!,Η προσαρμοσμένη τιμή ενημερώθηκε με επιτυχία!,
Custom Rate Added Successfully!,Η προσαρμοσμένη τιμή προστέθηκε με επιτυχία!,
Custom rate removed successfully!,Η προσαρμοσμένη τιμή καταργήθηκε με επιτυχία!,
Delete Search Record,Διαγραφή εγγραφής αναζήτησης,
Add Prefixes,Προσθήκη προθεμάτων,
Register Gateway Information,Εγγραφή πληροφοριών Gateway,
Authentication,Αυθεντικοποίηση,
Please Enter Valid Key,Εισαγάγετε έγκυρο κλειδί,
Alert,Συναγερμός,
Remote Check Failed,Αποτυχία απομακρυσμένου ελέγχου,
MD5 Checksum Verification Failed,Αποτυχία επαλήθευσης Checksum MD5,
Gateway ragister fail please try again,Το Gateway ragister απέτυχε δοκιμάστε ξανά,
Context,Συμφραζόμενα,
Expires,Λήγει,
Frequency,Συχνότητα,
Ping Frequency,Συχνότητα Ping,
Fails Call In,Αποτυχία κλήσης,
Fails Call Out,Αποτυχία κλήσης,
Opensips Devices,Ανοίγει τις συσκευές,
Second,Δεύτερος,
Add Auth Email,Προσθήκη ηλεκτρονικού ταχυδρομείου Auth,
Edit Auth Email,Επεξεργασία ηλεκτρονικού ταχυδρομείου Auth,
Add Authemail,Προσθήκη Authemail,
Auth Email updated successfully!,Το Auth Email ενημερώθηκε με επιτυχία!,
Auth Email added successfully!,Η διεύθυνση ηλεκτρονικού ταχυδρομείου Auth προστέθηκε με επιτυχία!,
Auth Email removed successfully!,Το ηλεκτρονικό ταχυδρομείο ελέγχου καταργήθηκε με επιτυχία!,
Auth Email,Ηλεκτρονικό ταχυδρομείο Auth,
Authemail added successfully!,Το μήνυμα αυτόματου ταχυδρομείου προστέθηκε με επιτυχία!,
Please Enter Authemail value.,Εισαγάγετε τιμή Authemail.,
Authemail already Exists.,Το Authemail υπάρχει ήδη.,
Authemail removed sucessfully!,Το Authemail καταργήθηκε με επιτυχία!,
Auth Email List,Λίστα ηλεκτρονικού ταχυδρομείου Auth,
Auth Mapping,Χαρτογράφηση Auth,
Auth,Αουτ,
Authemail,Αυτόματο μήνυμα,
Faxer,Φαξ,
This file not avilable for download!,Αυτό το αρχείο δεν είναι διαθέσιμο για λήψη!,
Create FAX,Δημιουργία φαξ,
Web2fax removed successfully!,Το Web2fax καταργήθηκε με επιτυχία!,
Fax Type,Τύπος φαξ,
Fax Number,Αριθμός φαξ,
Fax Format,Μορφή φαξ,
Fax Sent,Αποστολή φαξ,
Send Date,Ημερομηνία αποστολής,
Files with format are allowed: .pdf,Επιτρέπονται αρχεία με μορφή: .pdf,
Send Fax,Αποστολή φαξ,
Receive,Λαμβάνω,
Error,Λάθος,
Conference List,Λίστα συνεδρίων,
Edit Conference,Επεξεργασία διάσκεψης,
Create Conference,Δημιουργία συνεδρίου,
Conference Added Successfully!,Το συνέδριο προστέθηκε με επιτυχία!,
Conference Updated Successfully!,Το συνέδριο ενημερώθηκε με επιτυχία!,
Conference removed successfully!,Το συνέδριο καταργήθηκε με επιτυχία!,
Conference profiles,Προφίλ συνεδρίου,
Create Conference profiles,Δημιουργία προφίλ συνεδρίου,
Edit Conference Profile,Επεξεργασία προφίλ συνεδρίου,
Conference Setting Added Successfully!,Η ρύθμιση του συνεδρίου προστέθηκε με επιτυχία!,
Conference Setting Updated Successfully!,Η ρύθμιση του συνεδρίου ενημερώθηκε με επιτυχία!,
Conference Profile Removed Successfully!,Το προφίλ του συνεδρίου καταργήθηκε με επιτυχία!,
Conference Profiles Added Successfully!,Τα προφίλ συνεδρίου προστέθηκαν με επιτυχία!,
Conference Profiles Updated Successfully!,Τα προφίλ συνεδρίου ενημερώθηκαν με επιτυχία!,
Conference profiles removed successfully!,Τα προφίλ του συνεδρίου καταργήθηκαν με επιτυχία!,
Conference controls List,Λίστα ελέγχου διάσκεψης,
Edit Conference controls,Επεξεργασία στοιχείων ελέγχου διάσκεψης,
Conference Controls Removed Successfully!,Τα στοιχεία ελέγχου της διάσκεψης καταργήθηκαν με επιτυχία!,
Conference Controls Added Successfully!,Τα στοιχεία ελέγχου της διάσκεψης προστέθηκαν με επιτυχία!,
Conference Controls Updated Successfully!,Τα στοιχεία ελέγχου συνεδρίου ενημερώθηκαν με επιτυχία!,
Pin Number,Αριθμός Pin,
Duration (Second),Διάρκεια (Δεύτερη),
Greeting,Χαιρετισμός,
Create Conference Controls,Δημιουργία στοιχείων ελέγχου διάσκεψης,
Controls Name,Όνομα ελέγχων,
Data,Δεδομένα,
Domains,Τομείς,
Edit Domains,Επεξεργασία τομέων,
Domain Updated Successfully!,Ο τομέας ενημερώθηκε με επιτυχία!,
Please enter proper domain value.,Εισαγάγετε την κατάλληλη τιμή τομέα.,
Domain name,Ονομα τομέα,
Edit Domain,Επεξεργασία τομέα,
Feature Code,Κωδικός χαρακτηριστικών,
Feature code removed successfully!,Ο κωδικός λειτουργίας καταργήθηκε με επιτυχία!,
Feature code is already exist in system,Ο κωδικός λειτουργίας υπάρχει ήδη στο σύστημα,
Pickup Group,Ομάδα παραλαβής,
Create Pickup Group,Δημιουργία ομάδας παραλαβής,
Edit Pickup Group,Επεξεργασία ομάδας παραλαβής,
Pickup group updated successfully!,Η ομάδα παραλαβής ενημερώθηκε με επιτυχία!,
Pickup group added successfully!,Η ομάδα παραλαβής προστέθηκε με επιτυχία!,
Pickup group removed successfully!,Η ομάδα παραλαβής καταργήθηκε με επιτυχία!,
Feature,χαρακτηριστικό,
IVR List,Λίστα IVR,
Create IVR,Δημιουργήστε IVR,
Edit IVR,Επεξεργασία IVR,
Ivr added successfully!,Ο Ivr προστέθηκε με επιτυχία!,
Ivr updated successfully!,Το Ivr ενημερώθηκε με επιτυχία!,
Ivr removed successfully!,Το Ivr καταργήθηκε με επιτυχία!,
Caller ID Name Prefix,Πρόθεμα ονόματος αναγνώρισης καλούντος,
Options,Επιλογές,
Advance,Προκαταβολή,
Add More,Πρόσθεσε περισσότερα,
Ring Back,Καλώ πίσω,
Invalid Retries,Μη έγκυρες προσπάθειες,
Timeout,Τέλος χρόνου,
Caller ID Number Prefix,Πρόθεμα αριθμού αναγνώρισης καλούντος,
Invalid Message,Μη έγκυρο μήνυμα,
Welcome Greeting,Καλώς ορίσατε,
Direct Dial,Άμεση κλήση,
Create Queue,Δημιουργία ουράς,
Edit Queue,Επεξεργασία ουράς,
Queue Added Successfully!,Η ουρά προστέθηκε με επιτυχία!,
Queue Updated Successfully!,Η ουρά ενημερώθηκε με επιτυχία!,
Queue removed successfully!,Η ουρά καταργήθηκε με επιτυχία!,
Agent Dial Number,Αριθμός κλήσης αντιπροσώπου,
Queues,Ουρές,
Queue,Ουρά,
Edit Recording,Επεξεργασία εγγραφής,
Create Recording,Δημιουργία εγγραφής,
Recording Added Successfully!,Η εγγραφή προστέθηκε με επιτυχία!,
Recording deleted successfully!,Η εγγραφή διαγράφηκε με επιτυχία!,
Recording Information,Πληροφορίες εγγραφής,
to create a recording,για να δημιουργήσετε μια ηχογράφηση,
Dial,Καντράν,
Ring Group,Ομάδα δαχτυλιδιών,
Ring Group Add,Προσθήκη ομάδας δαχτυλιδιών,
Edit Ring Group,Επεξεργασία ομάδας δακτυλίου,
Create Ringgroup,Δημιουργήστε Ringgroup,
Ring group added successfully!,Η ομάδα κλήσης προστέθηκε με επιτυχία!,
Ring group updated successfully!,Η ομάδα κλήσης ενημερώθηκε με επιτυχία!,
Ring group deleted successfully!,Η ομάδα κουδουνίσματος διαγράφηκε με επιτυχία!,
Ring Group Information,Πληροφορίες ομάδας Ring,
Do you want create sip devices?,Θέλετε να δημιουργήσετε συσκευές sip,
Sip device Count,Καταμέτρηση συσκευής,
Next,Επόμενο,
Basic Settings,Βασικές ρυθμίσεις,
Ring Strategy,Στρατηγική δακτυλίου,
Sequence,Αλληλουχία,
Simultaneous,Ταυτόχρονος,
Delay (Seconds),Καθυστέρηση (δευτερόλεπτα),
Timeout (Seconds),Λήξη χρόνου (δευτερόλεπτα),
Prompt,Προτροπή,
Announcement,Ανακοίνωση,
CID Name Prefix,Πρόθεμα ονόματος CID,
CID Number Prefix,Πρόθεμα αριθμού CID,
Call Recording,Εγγραφή κλήσεων,
Forcefully Enable,Δυνατά Ενεργοποίηση,
Forcefully Disable,Δύναμη απενεργοποίηση,
Skip busy,Παράλειψη απασχολημένος,
No Answer Call Type,Χωρίς απάντηση Τύπος κλήσης,
Call Routing,Δρομολόγηση κλήσεων,
Enabled,Ενεργοποιήθηκε,
Disabled,άτομα με ειδικές ανάγκες,
Time Conditions List,Λίστα συνθηκών ώρας,
Create Time Conditions,Δημιουργία συνθηκών ώρας,
Edit Time Conditions,Επεξεργασία συνθηκών ώρας,
Time Conditions Added Successfully!,Οι συνθήκες του χρόνου προστέθηκαν με επιτυχία!,
Time Conditions Updated Successfully!,Οι συνθήκες του χρόνου ενημερώθηκαν με επιτυχία!,
Time Conditions removed successfully!,Οι συνθήκες χρόνου καταργήθηκαν με επιτυχία!,
Failover Condition,Κατάσταση ανακατεύθυνσης,
Start Hour,Ώρα έναρξης,
Week day,Ημέρα της εβδομάδας,
Month day,Μήνας μέρα,
End Hour,Ώρα λήξης,
Jan,Ιαν,
Feb,Φεβ,
Mar,Παραμορφώνω,
Apr,Απρ,
Jun,Ιουν,
Jul,Ιουλ,
Aug,Αυγ,
Sep,Σεπ,
Oct,Οκτ,
Nov,Νοε,
Dec,Δεκ,
Sunday,Κυριακή,
Monday,Δευτέρα,
Tuesday,Τρίτη,
Wednesday,Τετάρτη,
Thursday,Πέμπτη,
Friday,Παρασκευή,
Saturday,Σάββατο,
Extensions Destination,Προορισμός επεκτάσεων,
Extensions Call Type,Τύπος κλήσεων επεκτάσεων,
Ignore Busy,Παράβλεψη απασχολημένος,
Do Not Disturb,Μην ενοχλείτε,
Pickup Group List,Λίστα ομάδων παραλαβής,
Allow Pickup Group List,Να επιτρέπεται η λίστα ομάδων παραλαβής,
Not Registered,Δεν έχει εγγραφεί,
Call Waiting,Κλήση σε αναμονή,
On Busy,Απασχολημένος,
No Answer,Καμία απάντηση,
Destinations,Προορισμοί,
Follow Me,Ακολούθησέ με,
Conference Profile,Προφίλ συνεδρίου,
Conference Controls,Έλεγχοι συνεδρίων,
Conference,Διάσκεψη,
Time Conditions,Χρονικές συνθήκες,
RingGroup,RingGroup,
IVR,IVR,
Advance Settings,Προηγμένες ρυθμίσεις,
Agent Back-Tone,Πράκτορας Back-Tone,
Customer Back-Tone,Πελάτης-Τόνος,
Time Condition,Κατάσταση χρόνου,
LAST FTP PROCESS,ΤΕΛΕΥΤΑΙΑ ΔΙΑΔΙΚΑΣΙΑ FTP,
Group Name,Ονομα ομάδας,
Ported Number List,Λίστα αριθμών με μεταφορά,
Import Ported Number,Εισαγωγή αριθμού μεταφοράς,
has been uploaded successfully!,μεταφορτώθηκε με επιτυχία!,
Destination From,Προορισμός από,
Destination To,Προορισμός προς,
Routing Label,Ετικέτα δρομολόγησης,
Number From,Αριθμός από,
Participant,Συμμέτοχος,
Number To,Αριθμός έως,
File must be in the following format(.gz):,Το αρχείο πρέπει να έχει την ακόλουθη μορφή (.gz):,
Create Schedule Report,Δημιουργία αναφοράς χρονοδιαγράμματος,
Schedule Report,Αναφορά χρονοδιαγράμματος,
Schedule Report added successfully!,Η αναφορά χρονοδιαγράμματος προστέθηκε με επιτυχία!,
Schedule Report has been deleted !,Η αναφορά χρονοδιαγράμματος διαγράφηκε!,
Email ID,Ταυτότητα ηλεκτρονικού ταχυδρομείου,
Filters,Φίλτρα,
Unique ID,Μοναδική ταυτότητα,
Call Start,Έναρξη κλήσης,
Recurring Type,Επαναλαμβανόμενος τύπος,
Field List,Λίστα πεδίων,
Report Description,Περιγραφή αναφοράς,
Are you sure you want to close?,Είστε βέβαιοι ότι θέλετε να κλείσετε,
Alarm Name,Όνομα συναγερμού,
Alarm Type,Τύπος συναγερμού,
Alarm On,Ενεργοποίηση συναγερμού,
Threshold Value,Οριακή τιμή,
Period,Περίοδος,
Last Triggered Date,Ημερομηνία τελευταίας ενεργοποίησης,
Create Alarm,Δημιουργία συναγερμού,
Ping Type,Τύπος Ping,
Freeswitch,Freeswitch,
Console,Κονσόλα,
Period (In Seconds),Περίοδος (σε δευτερόλεπτα),
Edit Alarm,Επεξεργασία συναγερμού,
CIC,CIC,
Active Calls,Ενεργές κλήσεις,
Call Alarms,Καλέστε ξυπνητήρια,
Report,Κανω ΑΝΑΦΟΡΑ,
Triggered Value,Ενεργοποιημένη τιμή,
Period,Περίοδος,
Alarm Report,Αναφορά συναγερμού,
Resolved,επιλυθεί,
Are you sure want to close selected alarm ?,Είστε βέβαιοι ότι θέλετε να κλείσετε το επιλεγμένο ξυπνητήρι,
Country Report,Έκθεση χώρας,
Debits,Χρεώσεις,
ASR : Answer Seizure Ratio,ASR: Αναλογία κατάσχεσης απαντήσεων,
ACD : Average Call Duration,ACD: Μέση διάρκεια κλήσης,
MCD : Maximum Call Duration,MCD: Μέγιστη διάρκεια κλήσης,
Custom Rates,Προσαρμοσμένες τιμές,
Create Custom Rate,Δημιουργήστε προσαρμοσμένη τιμή,
Edit Custom Rate,Επεξεργασία προσαρμοσμένης τιμής,
Registered SIP Devices,Εγγεγραμμένες συσκευές SIP,
Switch Host,Εναλλαγή κεντρικού υπολογιστή,
Refresh Time,Ανανέωση χρόνου,
Sec.,Δευτ.,
Min.,Ελάχ.,
User,Χρήστης,
Contact,Επικοινωνία,
Client-IP,Πελάτης-IP,
Client Port,Θύρα πελάτη,
User Agent,Πράκτορας χρήστη,
Registered Gateways,Εγγεγραμμένοι πύλες,
Call In,Καλέστε στο,
Call Out,Φωνάζω,
Fail Call In,Αποτυχία κλήσης,
Fail Call Out,Αποτυχία κλήσης,
State,κατάσταση,
Switch CLI,Εναλλαγή CLI,
Freeswitch CLI,Freeswitch CLI,
Live Call Graph,Γράφημα ζωντανών κλήσεων,
--Select All--,--Επιλογή όλων--,
Call Count,Πλήθος κλήσεων,
Live Call data,Δεδομένα ζωντανής κλήσης,
SMS Rate Group,Ομάδα τιμών SMS,
SMS CDRs,CDR SMS,
Auto Refill,Αυτόματη επαναπλήρωση,
Refill Amount,Συμπληρώστε το ποσό,
Occurrence Per Day,Εμφάνιση ανά ημέρα,
Message From,Μήνυμα από,
Message To,Μήνυμα προς,
SMS Type,Τύπος SMS,
Profile Name,Ονομα προφίλ,
Edit Conference profiles,Επεξεργασία προφίλ συνεδρίου,
Ring-Group,Ring-Group,
Failover Destination,Προορισμός Failover,
Timeout(min),Λήξη χρόνου (min),
Create SMS Rate Group,Δημιουργία ομάδας τιμών SMS,
SMS Rate Group Information,Πληροφορίες ομάδας για το ποσοστό SMS,
Markup(%),Σήμανση (%),
SMS Origination Rate,Ποσοστό προέλευσης SMS,
Per SMS Cost,Κόστος ανά SMS,
SMS Trunk add,Προσθήκη κορμού SMS,
SMS Trunk Information,Πληροφορίες κορμού SMS,
Trunk Settings,Ρυθμίσεις κορμού,
Precedence,Προβάδισμα,
Trunk Name,Όνομα κορμού,
Edit SMS Trunk,Επεξεργασία κορμού SMS,
Add SMS Termination Rates,Προσθήκη τιμών τερματισμού SMS,
Edit SMS Termination Rates,Επεξεργασία τιμών τερματισμού SMS,
Import SMS Termination Rates Using Field Mapper,Εισαγωγή τιμών τερματισμού SMS χρησιμοποιώντας το Field Mapper,
Import SMS Termination Rates,Εισαγωγή τιμών τερματισμού SMS,
SMS Trunk,Κορμός SMS,
Create SMS Gateway,Δημιουργία SMS Gateway,
Base URL,Βασική διεύθυνση URL,
Api Key / Application Id,Κλειδί Api / Αναγνωριστικό εφαρμογής,
Secret Key Id,Αναγνωριστικό μυστικού κλειδιού,
Api Key,Κλειδί Api,
Based On Utilized Free Minutes,Βασισμένο σε δωρεάν πρακτικά,
Based On Utilized Highest Days/Free Minutes,Βασισμένο σε χρησιμοποιούμενες υψηλότερες ημέρες / δωρεάν λεπτά,
ASR : Answer Seizure Ratio,ASR: Αναλογία κατάσχεσης απαντήσεων,
ACD : Average Call Duration,ACD: Μέση διάρκεια κλήσης,
MCD : Maximum Call Duration,MCD: Μέγιστη διάρκεια κλήσης,
Edit SMS Rate Group,Επεξεργασία ομάδας τιμών SMS,
 (Enterprise),  (Επιχείρηση),
Edit SMS Gateway,Επεξεργασία SMS Gateway,
Edit Department,Επεξεργασία τμήματος,
Edit Support Ticket,Επεξεργασία εισιτηρίου υποστήριξης,
SMS Package,Πακέτο SMS,
Free SMS,Δωρεάν SMS,
auto_reply_mail_support,υποστήριξη αυτόματης απάντησης αλληλογραφίας,
email_sent_support_ticket,εστάλη μέσω email εισιτήριο υποστήριξης,
alarm_report,αναφορά συναγερμού,
two_factor_authentication,έλεγχος ταυτότητας δύο παραγόντων,
schedule_report,έκθεση χρονοδιαγράμματος,
ported_number,αριθμός μεταφοράς,
ported_number_ftp_connect,αριθμός σύνδεσης ftp connect,
ported_number_no_file,αριθμός μεταφοράς χωρίς αρχείο,
fraud_report,αναφορά απάτης,
outbound_fax_mail,εξερχόμενη αλληλογραφία φαξ,
fax_receive_mail,λήψη φαξ μέσω ταχυδρομείου,
Format,Μορφή,
Fax Method,Μέθοδος φαξ,
SIP Device,Συσκευή SIP,
Web2fax,Web2fax,
Email2fax,Email2fax,
Fax2Mail,Fax2Mail,
Success,Επιτυχία,
File,Αρχείο,
APFaxer,APFaxer,
Fax send Retries,Αποστολή επαναλήψεων μέσω φαξ,
Fax Email Id,Αναγνωριστικό email φαξ,
Fax Email Password,Κωδικός πρόσβασης ηλεκτρονικού ταχυδρομείου μέσω φαξ,
Fax Server,Διακομιστής φαξ,
Fax Server SIP Port,Θύρα SIP διακομιστή fax,
Fax Email Host,Φορέας ηλεκτρονικού ταχυδρομείου φαξ,
Create Fraud Detection,Δημιουργία ανίχνευσης απάτης,
Filter by,Φιλτράρετε κατά,
Per Dst. Prefix,Ανά Dst. Πρόθεμα,
Group By Dst. Prefix,Ομάδα από Dst. Πρόθεμα,
Per Country,Ανά χώρα,
Group by Country,Ομαδοποίηση ανά χώρα,
Time Period,Χρονική περίοδος,
Warning Threshold,Όριο προειδοποίησης,
15 minutes,15 λεπτά,
30 minutes,30 λεπτά,
1 Hour,1 ώρα,
3 Hours,3 ώρες,
6 Hours,6 ώρες,
12 Hours,12 ΩΡΕΣ,
24 Hours,24 ώρες,
Warning Action,Προειδοποιητική δράση,
None,Κανένας,
Block Threshold,Όριο αποκλεισμού,
Block Action,Αποκλεισμός δράσης,
 (In Minutes),  (Σε λεπτά),
Time Period,Χρονική περίοδος,
Edit Fraud Detection,Επεξεργασία ανίχνευσης απάτης,
Fraud Report,Αναφορά απάτης,
Fraud Trigger,Σκανδάλη απάτης,
Alarm Value,Τιμή συναγερμού,
warning,προειδοποίηση,
block,ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ,
--Select Account Type--,- Επιλέξτε τύπο λογαριασμού--,
Weekly,Εβδομαδιαίος,
Quarterly,Τριμηνιαίος,
Yearly,Ετήσια,
SMS Reports,Αναφορές SMS,
SMS Summary,Περίληψη SMS,
SMS Customer,Πελάτης SMS,
SMS Reseller,Μεταπωλητής SMS,
Customer SMS Report,Αναφορά SMS πελάτη,
Message Count,Αριθμός μηνυμάτων,
Resellers SMS Report,Αναφορά SMS μεταπωλητών,
Customer SMS Summary Report,Περίληψη αναφοράς SMS πελάτη,
Total Message,Συνολικό μήνυμα,
Send Message,Να στείλετε μήνυμα,
Cancel Message,Ακύρωση μηνύματος,
Reseller SMS Summary Report,Συνοπτική έκθεση SMS μεταπωλητή,
Two-factor Authentication,Έλεγχος ταυτότητας δύο παραγόντων,
Security,Ασφάλεια,
Whmcs Secret Key,Whmcs μυστικό κλειδί,
Whmcs IV Key,Κλειδί Whmcs IV,
Two-factor Authentication,Έλεγχος ταυτότητας δύο παραγόντων,
Currencies Update,Ενημέρωση νομισμάτων,
Call Activity Report,Αναφορά δραστηριότητας κλήσης,
Request A Number Port,Αίτημα θύρας αριθμών,
Porting,Μεταφορά,
Generate,Παράγω,
Callerid,Κάλεριτ,
International Recharge,Διεθνής επαναφόρτιση,
Feature code updated successfully!,Ο κωδικός λειτουργίας ενημερώθηκε με επιτυχία!,
Number Porting,Μεταφορά αριθμών,
Number Porting Requests,Αιτήματα μεταφοράς αριθμού,
Request a Number Port,Ζητήστε μια θύρα αριθμών,
Number / Number Range,Αριθμός / εύρος αριθμών,
Date Submitted,Ημερομηνία υποβολής,
Requested Date,Ημερομηνία αιτήματος,
Requested Time,Ζητούμενος χρόνος,
Actioned by,Δράθηκε από,
Note for Customer,Σημείωση για τον πελάτη,
Accepted,Δεκτός,
Rejected,Απορρίφθηκε,
In Progress,Σε εξέλιξη,
Completed,Ολοκληρώθηκε το,
Cancelled,Ακυρώθηκε,
Create Porting Request Number,Δημιουργία αριθμού αιτήματος μεταφοράς,
Porting Request Number,Αριθμός αιτήματος μεταφοράς,
Company Address,Διεύθυνση εταιρίας,
Individual Number,Ατομικός αριθμός,
Start Number,Αρχικός αριθμός,
Number Range,Εύρος αριθμών,
End Number,Αριθμός λήξης,
New Provider Name,Όνομα νέου παρόχου,
Existing Provider Name,Υφιστάμενο όνομα παρόχου,
Requested Port Date,Ζητούμενη ημερομηνία θύρας,
Requested Port Time,Ζητούμενος χρόνος θύρας,
Upload most recent phone bill,Ανεβάστε τον πιο πρόσφατο λογαριασμό τηλεφώνου,
Edit Porting Request,Επεξεργασία αιτήματος μεταφοράς,
Telephone Number,Αριθμός τηλεφώνου,
File Download,Λήψη αρχείου,
Accept,Αποδέχομαι,
Reject,Απορρίπτω,
Edit Porting Request Number,Επεξεργασία αριθμού αιτήματος μεταφοράς,
Retired,συνταξιούχος,
porting_request,αίτημα μεταφοράς,
Public IP,Δημόσια IP,
Activity Report,Αναφορά δραστηριότητας,
Push Status,Κατάσταση ώθησης,
Last DID Call Date,Ημερομηνία τελευταίας κλήσης DID,
Last Outbound Call Date,Ημερομηνία τελευταίας εξερχόμενης κλήσης,
Login Activity,Δραστηριότητα σύνδεσης,
Last DID Call From Date,Τελευταία κλήση DID από την ημερομηνία,
Last DID Call To Date,Τελευταία κλήση DID μέχρι σήμερα,
Last Outbound Call From Date,Τελευταία εξερχόμενη κλήση από την ημερομηνία,
Last Outbound Call To Date,Τελευταία εξερχόμενη κλήση μέχρι σήμερα,
Find Time(min),Εύρεση χρόνου (λεπτά),
Login Activity Report,Αναφορά δραστηριότητας σύνδεσης,
Assorted,Διάφορων ειδών,
Auto Refresh Page,Αυτόματη ανανέωση σελίδας,
Ticket Digits,Ψηφία εισιτηρίων,
Recording Number,Αριθμός εγγραφής,
Hybrid Routing,Υβριδική δρομολόγηση,
Opensips Public Host,Ανοίγει δημόσιο κεντρικό υπολογιστή,
Ban Time(min),Απαγόρευση χρόνου (λεπτά),
SMS Logs,Αρχεία καταγραφής SMS,
Ported Number,Αριθμός μεταφοράς,
FTP Details,Λεπτομέρειες FTP,
Admin Notification Email,Email ειδοποίησης διαχειριστή,
Term and Condition URL,URL όρων και προϋποθέσεων,
Invoice Debug,Σφάλμα τιμολογίου,
Wrong Attempts/Customer/Days,Λάθος προσπάθειες / Πελάτης / Ημέρες,
(Fixed tax),(Σταθερός φόρος),
Assign Product,Εκχώρηση προϊόντος,
Search by code,Αναζήτηση με κωδικό,
INVOICE HISTORY,ΙΣΤΟΡΙΑ ΤΙΜΟΛΟΓΙΩΝ,
PAYMENT HISTORY,ΙΣΤΟΡΙΚΟ ΠΛΗΡΩΜΩΝ,
Please Insert Amount,Εισαγάγετε ποσό,
Special Note,Ειδική σημείωση,
Low Balance Threshold,Χαμηλό όριο υπολοίπου,
No Balance Threshold,Χωρίς όριο υπολοίπου,
Max amount per call,Μέγιστο ποσό ανά κλήση,
Alert Type,Τύπος ειδοποίησης,
Heartbeat,ΧΤΥΠΟΣ καρδιας,
Hangup,Κλείσιμο,
Available Credit limit,Διαθέσιμο όριο πίστωσης,
